conversation_id,sender,message,timestamp
fr_3693,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-24 21:58:18
fr_3694,utilisateur,Je me sens malade,2025-01-23 12:07:30
fr_3694,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-29 11:33:48
fr_3695,utilisateur,Je me sens malade,2025-07-05 15:45:51
fr_3695,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-01 04:46:49
fr_3696,utilisateur,Je me sens étourdi,2025-03-14 13:35:02
fr_3696,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-29 10:26:26
fr_3697,utilisateur,Je me sens malade,2025-06-15 21:31:32
fr_3697,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-07 06:08:13
fr_3698,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-08 20:00:23
fr_3698,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-01 06:01:22
fr_3699,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-22 12:21:45
fr_3699,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-25 22:35:43
fr_3700,utilisateur,Que dois-je prendre pour un rhume ?,2025-03-12 11:11:36
fr_3700,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-15 08:36:45
fr_3701,utilisateur,Je me sens étourdi,2025-01-29 09:11:55
fr_3701,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-28 07:50:12
fr_3702,utilisateur,Je ne dors pas bien,2025-02-12 22:54:53
fr_3702,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-19 17:22:28
fr_3703,utilisateur,Je me sens étourdi,2025-04-14 04:11:38
fr_3703,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-07-17 12:55:57
fr_3704,utilisateur,Je me sens malade,2025-01-13 19:11:56
fr_3704,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-03 09:09:07
fr_3705,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-25 11:13:43
fr_3705,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-12 16:58:27
fr_3706,utilisateur,Je ne dors pas bien,2025-06-06 03:29:16
fr_3706,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-06-03 17:13:26
fr_3707,utilisateur,Je ne dors pas bien,2025-07-10 14:53:39
fr_3707,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-06-21 15:44:05
fr_3708,utilisateur,Je me sens malade,2025-07-14 22:23:37
fr_3708,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-02 05:57:52
fr_3709,utilisateur,J'ai mal à la tête,2025-04-27 08:31:37
fr_3709,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-09 12:52:54
fr_3710,utilisateur,Je ne dors pas bien,2025-02-18 07:32:54
fr_3710,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-05-20 21:47:09
fr_3711,utilisateur,Je me sens étourdi,2025-04-09 15:51:20
fr_3711,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-18 05:29:11
fr_3712,utilisateur,J'ai mal à la tête,2025-05-06 19:15:27
fr_3712,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-18 04:34:30
fr_3713,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-21 23:04:26
fr_3713,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-05 21:06:40
fr_3714,utilisateur,Je ne dors pas bien,2025-02-18 11:52:10
fr_3714,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-06-01 00:43:44
fr_3715,utilisateur,Je me sens malade,2025-07-08 15:23:11
fr_3715,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-23 17:52:27
fr_3716,utilisateur,Je ne dors pas bien,2025-01-24 18:58:29
fr_3716,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-05-16 20:23:34
fr_3717,utilisateur,Je me sens étourdi,2025-04-19 15:21:22
fr_3717,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-29 19:03:27
fr_3718,utilisateur,Je me sens malade,2025-06-26 04:58:00
fr_3718,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-04 07:56:48
fr_3719,utilisateur,Je me sens étourdi,2025-07-02 09:41:30
fr_3719,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-26 11:12:35
fr_3720,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-29 10:05:32
fr_3720,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-19 01:10:08
fr_3721,utilisateur,Je me sens étourdi,2025-01-07 05:26:35
fr_3721,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-21 18:48:13
fr_3722,utilisateur,Je ne dors pas bien,2025-04-27 03:52:31
fr_3722,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-06-14 15:53:11
fr_3723,utilisateur,J'ai mal à la tête,2025-03-31 17:56:01
fr_3723,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-09 08:22:00
fr_3724,utilisateur,Que dois-je prendre pour un rhume ?,2025-03-10 07:38:55
fr_3724,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-12 11:03:55
fr_3725,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-06 08:38:01
fr_3725,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-06 04:23:33
fr_3726,utilisateur,Je me sens malade,2025-02-08 17:51:57
fr_3726,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-19 04:21:07
fr_3727,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-22 15:49:59
fr_3727,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-24 08:31:57
fr_3728,utilisateur,Je me sens étourdi,2025-06-18 21:17:06
fr_3728,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-11 20:28:45
fr_3729,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-03 11:19:35
fr_3729,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-11 20:23:53
fr_3730,utilisateur,Je ne dors pas bien,2025-04-09 13:28:27
fr_3730,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-01-06 08:39:34
fr_3731,utilisateur,Je me sens étourdi,2025-03-22 09:56:34
fr_3731,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-19 12:52:24
fr_3732,utilisateur,J'ai mal à la tête,2025-02-12 09:56:10
fr_3732,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-19 14:57:02
fr_3733,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-10 04:49:07
fr_3733,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-17 06:40:43
fr_3734,utilisateur,Je me sens étourdi,2025-05-23 00:05:13
fr_3734,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-02 23:34:27
fr_3735,utilisateur,J'ai mal à la tête,2025-04-14 17:33:47
fr_3735,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-01 18:34:19
fr_3736,utilisateur,Je me sens étourdi,2025-07-04 04:28:02
fr_3736,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-20 19:18:19
fr_3737,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-24 21:25:14
fr_3737,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-03 22:45:24
fr_3738,utilisateur,Je ne dors pas bien,2025-01-20 18:19:08
fr_3738,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-01-05 19:53:03
fr_3739,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-22 20:45:22
fr_3739,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-25 12:33:06
fr_3740,utilisateur,J'ai mal à la tête,2025-07-01 01:15:03
fr_3740,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-31 16:05:25
fr_3741,utilisateur,Que dois-je prendre pour un rhume ?,2025-03-27 15:15:17
fr_3741,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-16 15:56:53
fr_3742,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-29 03:36:15
fr_3742,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-08 12:06:45
fr_3743,utilisateur,Je ne dors pas bien,2025-02-23 02:06:05
fr_3743,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-02-16 18:39:34
fr_3744,utilisateur,Je me sens étourdi,2025-04-06 03:07:43
fr_3744,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-30 16:57:02
fr_3745,utilisateur,Je me sens étourdi,2025-01-03 22:28:56
fr_3745,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-12 18:51:03
fr_3746,utilisateur,Je me sens étourdi,2025-02-01 07:27:59
fr_3746,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-07-12 04:36:45
fr_3747,utilisateur,J'ai mal à la tête,2025-02-18 16:46:50
fr_3747,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-01 19:27:17
fr_3748,utilisateur,Je me sens étourdi,2025-04-17 19:14:58
fr_3748,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-21 20:57:26
fr_3749,utilisateur,J'ai mal à la tête,2025-01-11 12:53:17
fr_3749,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-20 04:26:50
fr_3750,utilisateur,Je me sens malade,2025-01-27 05:25:40
fr_3750,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-07-15 10:52:14
fr_3751,utilisateur,J'ai mal à la tête,2025-04-07 00:35:55
fr_3751,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-02-17 07:47:56
fr_3752,utilisateur,Je me sens étourdi,2025-06-03 02:44:01
fr_3752,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-02-11 21:56:28
fr_3753,utilisateur,Je me sens étourdi,2025-05-10 23:46:01
fr_3753,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-22 21:25:16
fr_3754,utilisateur,Je me sens malade,2025-02-10 03:56:43
fr_3754,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-06-03 22:06:04
fr_3755,utilisateur,Je me sens malade,2025-01-02 02:06:20
fr_3755,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-23 23:14:53
fr_3756,utilisateur,Je ne dors pas bien,2025-01-08 18:30:31
fr_3756,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-05-20 02:38:22
fr_3757,utilisateur,Je me sens malade,2025-05-25 02:22:27
fr_3757,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-10 13:50:31
fr_3758,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-08 02:20:18
fr_3758,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-02-25 19:11:23
fr_3759,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-06 04:06:16
fr_3759,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-08 16:08:28
fr_3760,utilisateur,Je me sens étourdi,2025-05-29 12:12:53
fr_3760,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-04 19:35:20
fr_3761,utilisateur,J'ai mal à la tête,2025-02-27 05:57:56
fr_3761,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-28 12:47:03
fr_3762,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-18 11:57:45
fr_3762,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-07 02:42:31
fr_3763,utilisateur,Je me sens malade,2025-04-14 19:02:36
fr_3763,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-04-29 10:33:05
fr_3764,utilisateur,Je ne dors pas bien,2025-05-14 11:23:42
fr_3764,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-03-25 10:48:41
fr_3765,utilisateur,Je me sens malade,2025-01-11 18:13:50
fr_3765,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-01-05 11:09:21
fr_3766,utilisateur,Je me sens étourdi,2025-01-30 11:47:50
fr_3766,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-15 14:14:24
fr_3767,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-22 20:19:28
fr_3767,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-02 02:30:59
fr_3768,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-05 06:44:39
fr_3768,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-19 10:43:01
fr_3769,utilisateur,Je me sens étourdi,2025-07-02 19:44:03
fr_3769,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-17 01:03:02
fr_3770,utilisateur,Je ne dors pas bien,2025-01-28 09:12:40
fr_3770,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-05-20 05:42:13
fr_3771,utilisateur,Je me sens malade,2025-03-22 16:35:21
fr_3771,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-03-20 00:59:40
fr_3772,utilisateur,Je ne dors pas bien,2025-02-01 21:02:46
fr_3772,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-06-13 03:21:16
fr_3773,utilisateur,Je ne dors pas bien,2025-04-04 07:08:22
fr_3773,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-07-15 09:03:55
fr_3774,utilisateur,Je me sens étourdi,2025-06-22 22:20:25
fr_3774,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-23 15:27:22
fr_3775,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-15 15:30:36
fr_3775,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-16 18:15:11
fr_3776,utilisateur,Je me sens étourdi,2025-07-12 10:06:30
fr_3776,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-07-17 02:00:19
fr_3777,utilisateur,Je me sens malade,2025-01-17 11:03:14
fr_3777,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-04 17:51:28
fr_3778,utilisateur,Que dois-je prendre pour un rhume ?,2025-07-12 22:58:22
fr_3778,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-16 22:42:54
fr_3779,utilisateur,Que dois-je prendre pour un rhume ?,2025-06-02 00:56:35
fr_3779,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-18 07:05:30
fr_3780,utilisateur,Je me sens étourdi,2025-05-11 19:30:28
fr_3780,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-05-31 08:40:13
fr_3781,utilisateur,Je me sens étourdi,2025-07-02 15:58:32
fr_3781,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-10 07:32:32
fr_3782,utilisateur,J'ai mal à la tête,2025-01-28 02:16:56
fr_3782,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-19 07:21:56
fr_3783,utilisateur,Je ne dors pas bien,2025-01-09 19:30:19
fr_3783,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-27 12:36:30
fr_3784,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-18 21:24:31
fr_3784,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-07-02 12:28:18
fr_3785,utilisateur,J'ai mal à la tête,2025-01-02 23:40:58
fr_3785,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-22 16:16:09
fr_3786,utilisateur,J'ai mal à la tête,2025-01-19 10:33:11
fr_3786,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-18 12:07:48
fr_3787,utilisateur,J'ai mal à la tête,2025-05-03 21:21:58
fr_3787,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-06-20 14:32:03
fr_3788,utilisateur,Je me sens étourdi,2025-03-14 14:18:13
fr_3788,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-01-12 12:53:21
fr_3789,utilisateur,Je ne dors pas bien,2025-01-15 14:33:25
fr_3789,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-24 22:20:11
fr_3790,utilisateur,Je ne dors pas bien,2025-07-15 02:51:21
fr_3790,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-01-22 14:10:27
fr_3791,utilisateur,Que dois-je prendre pour un rhume ?,2025-04-19 15:04:40
fr_3791,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-01-23 04:20:22
fr_3792,utilisateur,Que dois-je prendre pour un rhume ?,2025-02-22 00:31:18
fr_3792,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-04 15:07:31
fr_3793,utilisateur,Je ne dors pas bien,2025-06-05 23:50:30
fr_3793,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-17 20:45:43
fr_3794,utilisateur,Je me sens étourdi,2025-06-12 12:25:48
fr_3794,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-04-25 04:55:14
fr_3795,utilisateur,Je ne dors pas bien,2025-04-28 16:50:28
fr_3795,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-02-10 03:46:07
fr_3796,utilisateur,Je me sens étourdi,2025-01-09 15:33:11
fr_3796,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-26 21:58:37
fr_3797,utilisateur,J'ai mal à la tête,2025-05-07 22:21:43
fr_3797,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-20 05:48:35
fr_3798,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-23 04:09:14
fr_3798,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-04-17 04:37:15
fr_3799,utilisateur,Que dois-je prendre pour un rhume ?,2025-01-31 06:46:41
fr_3799,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-05-12 11:46:41
fr_3800,utilisateur,Je ne dors pas bien,2025-03-23 10:59:40
fr_3800,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-28 11:01:35
fr_3801,utilisateur,J'ai mal à la tête,2025-06-21 18:53:18
fr_3801,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-06 19:02:59
fr_3802,utilisateur,J'ai mal à la tête,2025-01-05 10:04:25
fr_3802,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-03-31 11:57:16
fr_3803,utilisateur,Je me sens étourdi,2025-01-16 13:02:34
fr_3803,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-06-23 09:35:56
fr_3804,utilisateur,Je me sens malade,2025-04-25 07:31:57
fr_3804,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-07-02 19:35:29
fr_3805,utilisateur,J'ai mal à la tête,2025-04-03 19:30:44
fr_3805,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-03 22:54:10
fr_3806,utilisateur,Je me sens malade,2025-06-12 00:19:30
fr_3806,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-05-19 02:44:05
fr_3807,utilisateur,Je me sens malade,2025-01-09 21:13:08
fr_3807,bot,Je suis désolé de l'entendre. Quels sont vos symptômes ?,2025-02-26 17:14:13
fr_3808,utilisateur,Je ne dors pas bien,2025-01-02 21:14:22
fr_3808,bot,Les problèmes de sommeil peuvent être liés au stress. Voulez-vous des conseils ?,2025-04-07 08:29:47
fr_3809,utilisateur,Que dois-je prendre pour un rhume ?,2025-05-23 14:36:39
fr_3809,bot,Vous pouvez prendre du paracétamol et vous reposer. Buvez beaucoup de liquides.,2025-03-25 03:21:39
fr_3810,utilisateur,J'ai mal à la tête,2025-01-29 01:27:14
fr_3810,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-01-04 18:40:34
fr_3811,utilisateur,J'ai mal à la tête,2025-06-21 23:34:44
fr_3811,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-04-15 10:07:32
fr_3812,utilisateur,J'ai mal à la tête,2025-05-07 19:15:03
fr_3812,bot,Depuis combien de temps avez-vous mal à la tête ?,2025-05-21 07:10:44
fr_3813,utilisateur,Je me sens étourdi,2025-05-03 00:51:46
fr_3813,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-02-28 01:14:46
fr_3814,utilisateur,Je me sens étourdi,2025-06-28 20:14:29
fr_3814,bot,Avez-vous mangé ou bu quelque chose d'inhabituel aujourd'hui ?,2025-03-04 17:15:49
